Site,Plot,Area Sampled (m2),Species,BD_cm,,,,,,,,,,
MDS2,2,5,Betula,0.44,,,,,,,,,,
MDS2,2,5,Betula,0.34,,,,,,,,,,
MDS2,2,5,Betula,0.18,,,,,,,,,,
MDS2,2,5,Betula,0.11,,,,,,,,,,
MDS2,2,5,Betula,0.16,,,,,,,,,,
MDS2,2,5,Betula,0.2,,,,,,,,,,
MDS2,2,5,Betula,0.13,,,,,,,,,,
MDS2,2,5,Betula,0.44,,,,,,,,,,
MDS2,2,5,Betula,0.35,,,,,,,,,,
MDS2,2,5,Betula,0.3,,,,,,,,,,
MDS2,2,5,Betula,0.2,,,,,,,,,,
MDS2,2,5,Betula,0.32,,,,,,,,,,
MDS2,2,5,Betula,0.42,,,,,,,,,,
MDS2,2,5,Betula,0.32,,,,,,,,,,
MDS2,2,5,Betula,0.42,,,,,,,,,,
MDS2,2,5,Betula,0.29,,,,,,,,,,
MDS2,2,5,Betula,0.25,,,,,,,,,,
MDS2,2,5,Betula,0.13,,,,,,,,,,
MDS2,2,5,Betula,0.42,,,,,,,,,,
MDS2,2,5,Betula,0.35,,,,,,,,,,
MDS2,2,5,Betula,0.32,,,,,,,,,,
MDS2,2,5,Betula,0.15,,,,,,,,,,
MDS2,2,5,Betula,0.28,,,,,,,,,,
MDS2,2,5,Betula,0.26,,,,,,,,,,
MDS2,2,5,Betula,0.34,,,,,,,,,,
MDS2,2,5,Betula,0.48,,,,,,,,,,
MDS2,2,5,Betula,0.2,,,,,,,,,,
MDS2,2,5,Salix,0.29,,,,,,,,,,
MDS2,2,5,Betula,0.53,,,,,,,,,,
MDS2,2,5,Betula,0.55,,,,,,,,,,
MDS2,2,5,Betula,0.68,,,,,,,,,,
MDS2,2,5,Betula,0.38,,,,,,,,,,
MDS2,2,5,Betula,0.15,,,,,,,,,,
MDS2,2,5,Betula,0.28,,,,,,,,,,
MDS2,2,5,Betula,0.28,,,,,,,,,,
MDS2,2,5,Betula,0.43,,,,,,,,,,
MDS2,2,5,Betula,0.17,,,,,,,,,,
MDS2,2,5,Betula,0.24,,,,,,,,,,
MDS2,3,10,Betula,0.5,,,,,,,,,,
MDS2,3,10,Betula,0.33,,,,,,,,,,
MDS2,3,10,Betula,0.27,,,,,,,,,,
MDS2,3,10,Betula,0.46,,,,,,,,,,
MDS2,3,10,Betula,0.45,,,,,,,,,,
MDS2,3,10,Betula,0.43,,,,,,,,,,
MDS2,3,10,Betula,0.35,,,,,,,,,,
MDS2,3,10,Betula,0.4,,,,,,,,,,
MDS2,3,10,Betula,0.46,,,,,,,,,,
MDS2,3,10,Betula,0.42,,,,,,,,,,
MDS2,3,10,Betula,0.27,,,,,,,,,,
MDS2,3,10,Betula,0.44,,,,,,,,,,
MDS2,3,10,Betula,0.4,,,,,,,,,,
MDS2,3,10,Betula,0.35,,,,,,,,,,
MDS2,3,10,Betula,0.32,,,,,,,,,,
MDS2,3,10,Betula,0.3,,,,,,,,,,
MDS2,3,10,Betula,0.7,,,,,,,,,,
MDS2,3,10,Betula,0.77,,,,,,,,,,
MDS2,3,10,Betula,0.33,,,,,,,,,,
MDS2,3,10,Betula,0.35,,,,,,,,,,
MDS2,3,10,Betula,0.35,,,,,,,,,,
MDS2,3,10,Betula,0.32,,,,,,,,,,
MDS2,3,10,Betula,0.56,,,,,,,,,,
MDS2,3,10,Betula,0.17,,,,,,,,,,
MDS2,3,10,Betula,0.44,,,,,,,,,,
MDS2,3,10,Betula,0.34,,,,,,,,,,
MDS2,3,10,Betula,0.56,,,,,,,,,,
MDS2,3,10,Betula,0.17,,,,,,,,,,
MDS2,3,10,Betula,0.44,,,,,,,,,,
MDS2,3,10,Betula,0.34,,,,,,,,,,
MDS2,3,10,Betula,0.56,,,,,,,,,,
MDS2,3,10,Betula,0.37,,,,,,,,,,
MDS2,3,10,Betula,0.4,,,,,,,,,,
MDS2,3,10,Betula,0.33,,,,,,,,,,
MDS2,3,10,Betula,0.34,,,,,,,,,,
MDS2,3,10,Betula,0.25,,,,,,,,,,
MDS2,3,10,Betula,0.39,,,,,,,,,,
MDS2,3,10,Betula,0.45,,,,,,,,,,
MDS2,3,10,Betula,0.43,,,,,,,,,,
MDS2,3,10,Betula,0.53,,,,,,,,,,
MDS2,3,10,Betula,0.36,,,,,,,,,,
MDS2,3,10,Betula,0.3,,,,,,,,,,
MDS2,3,10,Betula,0.25,,,,,,,,,,
MDS2,3,10,Betula,0.5,,,,,,,,,,
MDS2,3,10,Betula,0.2,,,,,,,,,,
MDS2,3,10,Betula,0.48,,,,,,,,,,
MDS2,3,10,Betula,0.4,,,,,,,,,,
MDS2,3,10,Betula,0.51,,,,,,,,,,
MDS2,3,10,Betula,0.41,,,,,,,,,,
MDS2,3,10,Betula,0.7,,,,,,,,,,
MDS2,3,10,Betula,0.6,,,,,,,,,,
MDS2,3,10,Betula,0.59,,,,,,,,,,
MDS2,3,10,Betula,0.44,,,,,,,,,,
MDS2,3,10,Betula,0.41,,,,,,,,,,
MDS2,3,10,Betula,0.76,,,,,,,,,,
MDS2,3,10,Betula,0.36,,,,,,,,,,
MDS2,3,10,Betula,0.48,,,,,,,,,,
LDS1,1,5,Betula,0.68,,,,,,,,,,
LDS1,1,5,Betula,0.38,,,,,,,,,,
LDS1,1,5,Betula,0.59,,,,,,,,,,
LDS1,1,5,Betula,0.78,,,,,,,,,,
LDS1,1,5,Betula,1.05,,,,,,,,,,
LDS1,1,5,Betula,0.35,,,,,,,,,,
LDS1,1,5,Betula,0.67,,,,,,,,,,
LDS1,1,5,Betula,0.53,,,,,,,,,,
LDS1,1,5,Betula,0.37,,,,,,,,,,
LDS1,1,5,Betula,0.27,,,,,,,,,,
LDS1,1,5,Betula,0.74,,,,,,,,,,
LDS1,1,5,Betula,0.4,,,,,,,,,,
LDS1,1,5,Betula,0.31,,,,,,,,,,
LDS1,1,5,Betula,1.89,,,,,,,,,,
LDS1,1,5,Betula,0.24,,,,,,,,,,
LDS1,1,5,Betula,0.1,,,,,,,,,,
LDS1,1,5,Betula,0.45,,,,,,,,,,
LDS1,1,5,Betula,0.18,,,,,,,,,,
LDS1,1,5,Betula,0.11,,,,,,,,,,
LDS1,1,5,Betula,0.22,,,,,,,,,,
LDS1,1,5,Betula,0.21,,,,,,,,,,
LDS1,1,5,Betula,0.65,,,,,,,,,,
LDS1,1,5,Betula,0.29,,,,,,,,,,
LDS1,1,5,Betula,0.58,,,,,,,,,,
LDS1,1,5,Betula,0.4,,,,,,,,,,
LDS1,1,5,Betula,0.12,,,,,,,,,,
LDS1,1,5,Betula,0.3,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.45,,,,,,,,,,
LDS1,1,5,Betula,0.54,,,,,,,,,,
LDS1,1,5,Betula,0.44,,,,,,,,,,
LDS1,1,5,Betula,0.08,,,,,,,,,,
LDS1,1,5,Betula,0.85,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.55,,,,,,,,,,
LDS1,1,5,Betula,0.26,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.2,,,,,,,,,,
LDS1,1,5,Betula,0.18,,,,,,,,,,
LDS1,1,5,Betula,1.38,,,,,,,,,,
LDS1,1,5,Betula,0.85,,,,,,,,,,
LDS1,1,5,Betula,0.2,,,,,,,,,,
LDS1,1,5,Betula,0.47,,,,,,,,,,
LDS1,1,5,Betula,1.1,,,,,,,,,,
LDS1,1,5,Betula,0.68,,,,,,,,,,
LDS1,1,5,Betula,0.48,,,,,,,,,,
LDS1,1,5,Betula,0.24,,,,,,,,,,
LDS1,1,5,Betula,0.34,,,,,,,,,,
LDS1,1,5,Betula,0.65,,,,,,,,,,
LDS1,1,5,Betula,0.19,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.46,,,,,,,,,,
LDS1,1,5,Betula,0.16,,,,,,,,,,
LDS1,1,5,Betula,0.15,,,,,,,,,,
LDS1,1,5,Betula,0.13,,,,,,,,,,
LDS1,1,5,Betula,0.52,,,,,,,,,,
LDS1,1,5,Betula,0.74,,,,,,,,,,
LDS1,1,5,Betula,0.72,,,,,,,,,,
LDS1,1,5,Betula,0.84,,,,,,,,,,
LDS1,1,5,Betula,0.71,,,,,,,,,,
LDS1,1,5,Betula,0.94,,,,,,,,,,
LDS1,1,5,Betula,0.77,,,,,,,,,,
LDS1,1,5,Betula,0.82,,,,,,,,,,
LDS1,1,5,Betula,0.78,,,,,,,,,,
LDS1,1,5,Betula,0.7,,,,,,,,,,
LDS1,1,5,Betula,0.55,,,,,,,,,,
LDS1,1,5,Betula,1.13,,,,,,,,,,
LDS1,1,5,Betula,0.47,,,,,,,,,,
LDS1,1,5,Salix,0.5,,,,,,,,,,
LDS1,1,5,Betula,0.53,,,,,,,,,,
LDS1,1,5,Betula,0.28,,,,,,,,,,
LDS1,1,5,Betula,0.68,,,,,,,,,,
LDS1,1,5,Betula,1.7,,,,,,,,,,
LDS1,1,5,Betula,0.74,,,,,,,,,,
LDS1,1,5,Betula,0.78,,,,,,,,,,
LDS1,1,5,Betula,1.15,,,,,,,,,,
LDS1,1,5,Betula,0.75,,,,,,,,,,
LDS1,1,5,Betula,1.1,,,,,,,,,,
LDS1,1,5,Betula,0.48,,,,,,,,,,
LDS1,1,5,Betula,0.3,,,,,,,,,,
LDS1,1,5,Betula,1.85,,,,,,,,,,
LDS1,1,5,Betula,0.74,,,,,,,,,,
LDS1,1,5,Betula,0.44,,,,,,,,,,
LDS1,2,5,Betula,1.95,,,,,,,,,,
LDS1,2,5,Betula,0.8,,,,,,,,,,
LDS1,2,5,Betula,1.25,,,,,,,,,,
LDS1,2,5,Betula,0.64,,,,,,,,,,
LDS1,2,5,Betula,0.78,,,,,,,,,,
LDS1,2,5,Betula,0.4,,,,,,,,,,
LDS1,2,5,Betula,0.77,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Betula,1.25,,,,,,,,,,
LDS1,2,5,Betula,0.6,,,,,,,,,,
LDS1,2,5,Betula,1.65,,,,,,,,,,
LDS1,2,5,Betula,0.3,,,,,,,,,,
LDS1,2,5,Betula,0.4,,,,,,,,,,
LDS1,2,5,Betula,1.2,,,,,,,,,,
LDS1,2,5,Betula,0.75,,,,,,,,,,
LDS1,2,5,Betula,0.33,,,,,,,,,,
LDS1,2,5,Betula,0.6,,,,,,,,,,
LDS1,2,5,Betula,0.23,,,,,,,,,,
LDS1,2,5,Betula,0.89,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.78,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Salix,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.65,,,,,,,,,,
LDS1,2,5,Salix,0.31,,,,,,,,,,
LDS1,2,5,Betula,0.38,,,,,,,,,,
LDS1,2,5,Betula,0.64,,,,,,,,,,
LDS1,2,5,Betula,0.7,,,,,,,,,,
LDS1,2,5,Betula,0.75,,,,,,,,,,
LDS1,2,5,Betula,0.47,,,,,,,,,,
LDS1,2,5,Betula,0.2,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.65,,,,,,,,,,
LDS1,2,5,Betula,0.15,,,,,,,,,,
LDS1,2,5,Betula,0.39,,,,,,,,,,
LDS1,2,5,Betula,1.78,,,,,,,,,,
LDS1,2,5,Betula,0.29,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.57,,,,,,,,,,
LDS1,2,5,Betula,0.47,,,,,,,,,,
LDS1,2,5,Betula,0.67,,,,,,,,,,
LDS1,2,5,Betula,0.15,,,,,,,,,,
LDS1,2,5,Betula,0.1,,,,,,,,,,
LDS1,2,5,Betula,1.33,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.68,,,,,,,,,,
LDS1,2,5,Betula,0.48,,,,,,,,,,
LDS1,2,5,Betula,0.34,,,,,,,,,,
LDS1,2,5,Betula,1.24,,,,,,,,,,
LDS1,2,5,Betula,0.49,,,,,,,,,,
LDS1,2,5,Betula,0.42,,,,,,,,,,
LDS1,2,5,Betula,0.4,,,,,,,,,,
LDS1,2,5,Salix,0.58,,,,,,,,,,
LDS1,2,5,Betula,0.95,,,,,,,,,,
LDS1,2,5,Betula,0.75,,,,,,,,,,
LDS1,2,5,Betula,0.12,,,,,,,,,,
LDS1,2,5,Betula,0.1,,,,,,,,,,
LDS1,2,5,Betula,1.1,,,,,,,,,,
LDS1,2,5,Betula,0.68,,,,,,,,,,
LDS1,2,5,Betula,0.85,,,,,,,,,,
LDS1,2,5,Betula,0.38,,,,,,,,,,
LDS1,2,5,Betula,0.32,,,,,,,,,,
LDS1,2,5,Betula,0.53,,,,,,,,,,
LDS1,2,5,Betula,0.34,,,,,,,,,,
LDS1,2,5,Betula,1.5,,,,,,,,,,
LDS1,2,5,Betula,0.39,,,,,,,,,,
LDS1,2,5,Betula,0.9,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Betula,0.35,,,,,,,,,,
LDS1,2,5,Betula,0.3,,,,,,,,,,
LDS1,2,5,Betula,0.85,,,,,,,,,,
LDS1,2,5,Betula,0.25,,,,,,,,,,
LDS1,2,5,Betula,0.5,,,,,,,,,,
LDS1,2,5,Betula,0.9,,,,,,,,,,
LDS1,2,5,Betula,0.76,,,,,,,,,,
LDS1,2,5,Betula,0.43,,,,,,,,,,
LDS1,2,5,Salix,0.85,,,,,,,,,,
LDS1,2,5,Betula,1.3,,,,,,,,,,
LDS1,2,5,Betula,0.48,,,,,,,,,,
LDS1,2,5,Betula,0.85,,,,,,,,,,
LDS1,2,5,Betula,0.23,,,,,,,,,,
LDS1,2,5,Salix,1,,,,,,,,,,
LDS1,2,5,Betula,0.18,,,,,,,,,,
LDS1,2,5,Betula,0.6,,,,,,,,,,
LDS1,2,5,Betula,0.49,,,,,,,,,,
LDS1,2,5,Betula,1,,,,,,,,,,
LDS1,2,5,Betula,1.25,,,,,,,,,,
LDS1,2,5,Betula,0.66,,,,,,,,,,
LDS1,2,5,Betula,0.52,,,,,,,,,,
LDS1,2,5,Salix,0.6,,,,,,,,,,
LDS1,2,5,Betula,0.2,,,,,,,,,,
LDS1,2,5,Betula,0.26,,,,,,,,,,
LDS1,2,5,Betula,0.48,,,,,,,,,,
LDS1,2,5,Betula,0.45,,,,,,,,,,
LDS1,2,5,Betula,0.48,,,,,,,,,,
LDS1,2,5,Betula,0.25,,,,,,,,,,
LDS1,2,5,Betula,0.6,,,,,,,,,,
LDS1,2,5,Betula,0.54,,,,,,,,,,
LDS1,2,5,Betula,0.69,,,,,,,,,,
LDS1,2,5,Betula,0.32,,,,,,,,,,
LDS1,3,5,Betula,0.35,,,,,,,,,,
LDS1,3,5,Betula,0.87,,,,,,,,,,
LDS1,3,5,Betula,0.59,,,,,,,,,,
LDS1,3,5,Betula,0.92,,,,,,,,,,
LDS1,3,5,Betula,0.37,,,,,,,,,,
LDS1,3,5,Betula,0.3,,,,,,,,,,
LDS1,3,5,Salix,0.5,,,,,,,,,,
LDS1,3,5,Salix,0.65,,,,,,,,,,
LDS1,3,5,Salix,0.85,,,,,,,,,,
LDS1,3,5,Salix,0.25,,,,,,,,,,
LDS1,3,5,Betula,0.57,,,,,,,,,,
LDS1,3,5,Salix,0.32,,,,,,,,,,
LDS1,3,5,Betula,0.64,,,,,,,,,,
LDS1,3,5,Betula,0.46,,,,,,,,,,
LDS1,3,5,Salix,0.72,,,,,,,,,,
LDS1,3,5,Betula,0.45,,,,,,,,,,
LDS1,3,5,Betula,0.4,,,,,,,,,,
LDS1,3,5,Salix,0.35,,,,,,,,,,
LDS1,3,5,Betula,0.92,,,,,,,,,,
LDS1,3,5,Betula,0.48,,,,,,,,,,
LDS1,3,5,Betula,0.45,,,,,,,,,,
LDS1,3,5,Betula,0.63,,,,,,,,,,
LDS1,3,5,Betula,0.45,,,,,,,,,,
LDS1,3,5,Betula,0.6,,,,,,,,,,
LDS1,3,5,Betula,0.35,,,,,,,,,,
LDS1,3,5,Betula,0.39,,,,,,,,,,
LDS1,3,5,Betula,0.84,,,,,,,,,,
LDS1,3,5,Betula,0.33,,,,,,,,,,
LDS1,3,5,Betula,0.4,,,,,,,,,,
LDS1,3,5,Betula,0.39,,,,,,,,,,
LDS1,3,5,Betula,0.36,,,,,,,,,,
LDS1,3,5,Betula,0.25,,,,,,,,,,
LDS1,3,5,Betula,0.29,,,,,,,,,,
LDS1,3,5,Betula,0.21,,,,,,,,,,
LDS1,3,5,Betula,0.3,,,,,,,,,,
LDS1,3,5,Betula,0.43,,,,,,,,,,
LDS1,3,5,Betula,0.5,,,,,,,,,,
LDS1,3,5,Betula,0.52,,,,,,,,,,
LDS1,3,5,Betula,0.4,,,,,,,,,,
LDS1,3,5,Betula,0.7,,,,,,,,,,
LDS1,3,5,Betula,0.7,,,,,,,,,,
LDS1,3,5,Betula,0.85,,,,,,,,,,
LDS1,3,5,Betula,0.5,,,,,,,,,,
LDS1,3,5,Betula,0.31,,,,,,,,,,
LDS1,3,5,Betula,0.4,,,,,,,,,,
LDS1,3,5,Betula,0.1,,,,,,,,,,
LDS1,3,5,Betula,0.6,,,,,,,,,,
LDS1,3,5,Betula,0.18,,,,,,,,,,
LDS1,3,5,Salix,0.35,,,,,,,,,,
LDS1,3,5,Betula,0.41,,,,,,,,,,
LDS1,3,5,Betula,0.29,,,,,,,,,,
LDS1,3,5,Betula,0.42,,,,,,,,,,
LDS1,3,5,Betula,0.39,,,,,,,,,,
LDS1,3,5,Betula,1,,,,,,,,,,
LDS1,3,5,Betula,0.23,,,,,,,,,,
LDS1,3,5,Betula,1,,,,,,,,,,
LDS1,3,5,Betula,0.7,,,,,,,,,,
LDS1,3,5,Salix,0.42,,,,,,,,,,
LDS1,3,5,Salix,0.4,,,,,,,,,,
LDS1,3,5,Salix,0.35,,,,,,,,,,
LDS1,3,5,Betula,0.96,,,,,,,,,,
LDS1,3,5,Betula,0.32,,,,,,,,,,
LDS1,3,5,Betula,0.9,,,,,,,,,,
LDS2,1,5,Betula,0.7,,,,,,,,,,
LDS2,1,5,Betula,0.49,,,,,,,,,,
LDS2,1,5,Betula,0.59,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.51,,,,,,,,,,
LDS2,1,5,Betula,1.3,,,,,,,,,,
LDS2,1,5,Betula,0.59,,,,,,,,,,
LDS2,1,5,Betula,0.41,,,,,,,,,,
LDS2,1,5,Betula,0.63,,,,,,,,,,
LDS2,1,5,Betula,0.49,,,,,,,,,,
LDS2,1,5,Betula,0.66,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.32,,,,,,,,,,
LDS2,1,5,Betula,0.13,,,,,,,,,,
LDS2,1,5,Betula,0.47,,,,,,,,,,
LDS2,1,5,Betula,0.64,,,,,,,,,,
LDS2,1,5,Betula,0.2,,,,,,,,,,
LDS2,1,5,Betula,0.18,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Betula,0.1,,,,,,,,,,
LDS2,1,5,Betula,0.11,,,,,,,,,,
LDS2,1,5,Betula,0.11,,,,,,,,,,
LDS2,1,5,Betula,0.34,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Betula,0.21,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.13,,,,,,,,,,
LDS2,1,5,Betula,0.21,,,,,,,,,,
LDS2,1,5,Betula,0.44,,,,,,,,,,
LDS2,1,5,Betula,0.78,,,,,,,,,,
LDS2,1,5,Betula,0.67,,,,,,,,,,
LDS2,1,5,Betula,0.64,,,,,,,,,,
LDS2,1,5,Betula,0.73,,,,,,,,,,
LDS2,1,5,Betula,1.34,,,,,,,,,,
LDS2,1,5,Betula,0.78,,,,,,,,,,
LDS2,1,5,Betula,0.73,,,,,,,,,,
LDS2,1,5,Betula,0.73,,,,,,,,,,
LDS2,1,5,Betula,0.83,,,,,,,,,,
LDS2,1,5,Betula,1.15,,,,,,,,,,
LDS2,1,5,Betula,0.24,,,,,,,,,,
LDS2,1,5,Betula,0.27,,,,,,,,,,
LDS2,1,5,Betula,0.3,,,,,,,,,,
LDS2,1,5,Betula,0.53,,,,,,,,,,
LDS2,1,5,Betula,0.34,,,,,,,,,,
LDS2,1,5,Salix,0.54,,,,,,,,,,
LDS2,1,5,Salix,0.61,,,,,,,,,,
LDS2,1,5,Salix,0.6,,,,,,,,,,
LDS2,1,5,Betula,1.04,,,,,,,,,,
LDS2,1,5,Betula,0.41,,,,,,,,,,
LDS2,1,5,Betula,0.44,,,,,,,,,,
LDS2,1,5,Betula,0.29,,,,,,,,,,
LDS2,1,5,Betula,0.5,,,,,,,,,,
LDS2,1,5,Betula,0.37,,,,,,,,,,
LDS2,1,5,Betula,0.18,,,,,,,,,,
LDS2,1,5,Betula,0.13,,,,,,,,,,
LDS2,1,5,Betula,0.41,,,,,,,,,,
LDS2,1,5,Betula,0.1,,,,,,,,,,
LDS2,1,5,Betula,0.13,,,,,,,,,,
LDS2,1,5,Betula,1.16,,,,,,,,,,
LDS2,1,5,Betula,0.52,,,,,,,,,,
LDS2,1,5,Betula,0.79,,,,,,,,,,
LDS2,1,5,Betula,0.98,,,,,,,,,,
LDS2,1,5,Betula,1.18,,,,,,,,,,
LDS2,1,5,Betula,1.04,,,,,,,,,,
LDS2,1,5,Betula,0.67,,,,,,,,,,
LDS2,1,5,Betula,0.21,,,,,,,,,,
LDS2,1,5,Betula,0.68,,,,,,,,,,
LDS2,1,5,Betula,1.75,,,,,,,,,,
LDS2,1,5,Betula,0.64,,,,,,,,,,
LDS2,1,5,Betula,0.3,,,,,,,,,,
LDS2,1,5,Betula,0.34,,,,,,,,,,
LDS2,1,5,Betula,0.68,,,,,,,,,,
LDS2,1,5,Betula,0.52,,,,,,,,,,
LDS2,1,5,Betula,0.66,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,1,5,Betula,0.92,,,,,,,,,,
LDS2,1,5,Betula,0.66,,,,,,,,,,
LDS2,1,5,Betula,0.67,,,,,,,,,,
LDS2,1,5,Betula,1,,,,,,,,,,
LDS2,1,5,Betula,0.82,,,,,,,,,,
LDS2,1,5,Betula,1,,,,,,,,,,
LDS2,1,5,Betula,0.7,,,,,,,,,,
LDS2,1,5,Betula,0.93,,,,,,,,,,
LDS2,1,5,Betula,0.96,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.67,,,,,,,,,,
LDS2,1,5,Betula,0.22,,,,,,,,,,
LDS2,1,5,Betula,0.23,,,,,,,,,,
LDS2,1,5,Betula,0.44,,,,,,,,,,
LDS2,1,5,Betula,0.21,,,,,,,,,,
LDS2,1,5,Betula,0.19,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.6,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,1,5,Betula,0.38,,,,,,,,,,
LDS2,1,5,Betula,1.15,,,,,,,,,,
LDS2,1,5,Betula,0.86,,,,,,,,,,
LDS2,1,5,Betula,1.25,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Betula,0.18,,,,,,,,,,
LDS2,1,5,Betula,0.18,,,,,,,,,,
LDS2,1,5,Betula,0.56,,,,,,,,,,
LDS2,1,5,Betula,0.49,,,,,,,,,,
LDS2,1,5,Betula,0.38,,,,,,,,,,
LDS2,1,5,Betula,1.04,,,,,,,,,,
LDS2,1,5,Betula,1.15,,,,,,,,,,
LDS2,1,5,Betula,0.5,,,,,,,,,,
LDS2,1,5,Betula,0.76,,,,,,,,,,
LDS2,1,5,Betula,0.34,,,,,,,,,,
LDS2,1,5,Salix,0.87,,,,,,,,,,
LDS2,1,5,Betula,0.58,,,,,,,,,,
LDS2,1,5,Betula,0.51,,,,,,,,,,
LDS2,1,5,Betula,0.3,,,,,,,,,,
LDS2,1,5,Betula,0.13,,,,,,,,,,
LDS2,1,5,Betula,0.09,,,,,,,,,,
LDS2,1,5,Betula,0.32,,,,,,,,,,
LDS2,1,5,Betula,0.3,,,,,,,,,,
LDS2,1,5,Betula,0.76,,,,,,,,,,
LDS2,1,5,Betula,1.14,,,,,,,,,,
LDS2,1,5,Betula,0.48,,,,,,,,,,
LDS2,1,5,Betula,0.71,,,,,,,,,,
LDS2,1,5,Betula,0.4,,,,,,,,,,
LDS2,1,5,Betula,0.31,,,,,,,,,,
LDS2,1,5,Betula,0.37,,,,,,,,,,
LDS2,1,5,Betula,0.31,,,,,,,,,,
LDS2,1,5,Betula,0.56,,,,,,,,,,
LDS2,1,5,Betula,0.44,,,,,,,,,,
LDS2,1,5,Betula,0.6,,,,,,,,,,
LDS2,1,5,Betula,0.55,,,,,,,,,,
LDS2,1,5,Betula,0.33,,,,,,,,,,
LDS2,1,5,Betula,0.16,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Betula,0.14,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Betula,0.24,,,,,,,,,,
LDS2,1,5,Betula,0.19,,,,,,,,,,
LDS2,1,5,Betula,0.62,,,,,,,,,,
LDS2,1,5,Betula,0.22,,,,,,,,,,
LDS2,1,5,Betula,0.3,,,,,,,,,,
LDS2,1,5,Betula,0.2,,,,,,,,,,
LDS2,1,5,Betula,0.33,,,,,,,,,,
LDS2,1,5,Betula,0.14,,,,,,,,,,
LDS2,1,5,Betula,0.12,,,,,,,,,,
LDS2,1,5,Salix,0.99,,,,,,,,,,
LDS2,1,5,Salix,1.02,,,,,,,,,,
LDS2,1,5,Betula,0.72,,,,,,,,,,
LDS2,1,5,Betula,0.65,,,,,,,,,,
LDS2,1,5,Betula,0.58,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,1,5,Betula,0.28,,,,,,,,,,
LDS2,1,5,Salix,0.62,,,,,,,,,,
LDS2,1,5,Salix,0.3,,,,,,,,,,
LDS2,1,5,Betula,1.2,,,,,,,,,,
LDS2,1,5,Betula,0.54,,,,,,,,,,
LDS2,1,5,Betula,0.88,,,,,,,,,,
LDS2,1,5,Betula,0.54,,,,,,,,,,
LDS2,1,5,Betula,0.85,,,,,,,,,,
LDS2,1,5,Betula,0.75,,,,,,,,,,
LDS2,1,5,Betula,0.45,,,,,,,,,,
LDS2,1,5,Betula,0.7,,,,,,,,,,
LDS2,1,5,Betula,0.5,,,,,,,,,,
LDS2,1,5,Betula,0.63,,,,,,,,,,
LDS2,1,5,Betula,0.36,,,,,,,,,,
LDS2,1,5,Betula,0.49,,,,,,,,,,
LDS2,1,5,Betula,0.2,,,,,,,,,,
LDS2,1,5,Betula,1.1,,,,,,,,,,
LDS2,1,5,Betula,0.75,,,,,,,,,,
LDS2,1,5,Betula,0.65,,,,,,,,,,
LDS2,1,5,Betula,0.64,,,,,,,,,,
